edad,GENERO,ESTRATO,NOMBRE_PROGRAMA,NOMBRE_FACULTAD,tipo_desercion
23,M,1,INGENIERA ELECTRONICA,INGENIERIA,C
24,M,1,ARQUITECTURA,INGENIERIA,E
27,M,,ESPECIALIZACIN EN INFRAESTRUCTURA VIAL,INGENIERIA,A
32,F,,ESPECIALIZACIN EN ESTRUCTURAS,INGENIERIA,B
25,M,,ESPECIALIZACIN EN ESTRUCTURAS,INGENIERIA,A
27,F,,ESPECIALIZACIN EN BASES DE DATOS,INGENIERIA,A
55,M,,ESPECIALIZACIN EN GESTIN DE INTEGRIDAD Y CORROSIN,INGENIERIA,A
30,F,,ESPECIALIZACIN EN GESTIN DE INTEGRIDAD Y CORROSIN,INGENIERIA,A
31,M,,ESPECIALIZACIN EN GERENCIA DE PROYECTOS DE CONSTRUCCIN,INGENIERIA,A
30,F,,MAESTRA EN METALRGIA Y CIENCIA DE MATERIALES,INGENIERIA,B
37,F,,MAESTRA EN INGENIERA AMBIENTAL,INGENIERIA,B
36,M,,MAESTRA EN GESTIN DE INTEGRIDAD Y CORROSIN,INGENIERIA,A
18,M,2,TECNICO PROFESIONAL EN PRODUCCIN Y TRANSFORMACIN DEL ACERO,INGENIERIA,C
23,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL CHIQUINQUIRA,D
21,F,1,ADMINISTRACIN DE EMPRESAS,SECCIONAL CHIQUINQUIRA,E
22,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL CHIQUINQUIRA,C
24,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL CHIQUINQUIRA,B
24,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL CHIQUINQUIRA,C
29,F,2,CONTADURIA PUBLICA,SECCIONAL CHIQUINQUIRA,E
20,M,2,CONTADURIA PUBLICA,SECCIONAL CHIQUINQUIRA,C
26,M,2,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,SECCIONAL CHIQUINQUIRA,D
25,M,2,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,SECCIONAL CHIQUINQUIRA,C
19,M,4,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,SECCIONAL CHIQUINQUIRA,C
20,M,2,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,SECCIONAL CHIQUINQUIRA,E
29,F,1,LICENCIATURA EN TECNOLOGIA,SECCIONAL DUITAMA,D
19,M,1,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,E
22,M,2,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,C
31,M,3,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,B
20,M,2,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,B
19,M,3,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,D
23,M,1,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,E
22,M,1,INGENIERA ELECTROMECANICA,SECCIONAL DUITAMA,B
19,M,3,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,D
26,M,1,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,E
21,M,1,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,D
24,M,2,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,B
31,M,2,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,B
27,F,2,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,E
21,F,1,ADMINISTRACIN TURISTICA Y HOTELERA,SECCIONAL DUITAMA,E
22,F,1,ADMINISTRACIN DE EMPRESAS AGROPECUARIAS,SECCIONAL DUITAMA,E
21,M,2,ADMINISTRACIN DE EMPRESAS AGROPECUARIAS,SECCIONAL DUITAMA,D
21,M,3,ADMINISTRACIN DE EMPRESAS AGROPECUARIAS,SECCIONAL DUITAMA,C
22,M,2,ADMINISTRACIN INDUSTRIAL,SECCIONAL DUITAMA,D
24,F,1,ADMINISTRACIN INDUSTRIAL,SECCIONAL DUITAMA,B
27,M,3,ADMINISTRACIN INDUSTRIAL,SECCIONAL DUITAMA,E
33,F,,ADMINISTRACIN INDUSTRIAL,SECCIONAL DUITAMA,E
17,M,2,DISEO INDUSTRIAL,SECCIONAL DUITAMA,C
23,F,1,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,E
21,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,C
25,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,E
22,M,1,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,E
30,M,2,LICENCIATURA EN MATEMATICAS,SECCIONAL DUITAMA,E
18,M,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,B
25,M,3,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,E
27,M,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,E
22,F,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,B
18,M,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,C
23,F,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,E
34,M,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,E
27,M,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,E
20,M,2,INGENIERA ELECTRONICA,SECCIONAL SOGAMOSO,C
21,M,2,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,D
21,M,2,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,D
20,F,1,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,B
18,M,2,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,B
19,F,2,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,C
25,M,3,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,B
23,M,2,INGENIERA GEOLOGICA,SECCIONAL SOGAMOSO,E
19,M,2,INGENIERA DE MINAS,SECCIONAL SOGAMOSO,C
21,M,3,INGENIERA DE MINAS,SECCIONAL SOGAMOSO,E
18,M,2,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,B
28,M,2,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,E
31,M,2,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,E
21,F,2,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,E
24,M,1,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,D
38,F,1,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,E
22,M,2,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,E
20,M,3,INGENIERA INDUSTRIAL,SECCIONAL SOGAMOSO,C
20,M,2,INGENIERA DE SISTEMAS Y COMPUTACION,SECCIONAL SOGAMOSO,C
20,M,2,INGENIERA DE SISTEMAS Y COMPUTACION,SECCIONAL SOGAMOSO,D
21,M,2,INGENIERA DE SISTEMAS Y COMPUTACION,SECCIONAL SOGAMOSO,B
54,M,2,INGENIERA DE SISTEMAS Y COMPUTACION,SECCIONAL SOGAMOSO,C
18,M,1,INGENIERA DE SISTEMAS Y COMPUTACION,SECCIONAL SOGAMOSO,B
21,M,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,B
17,F,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,C
20,M,3,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,B
20,F,2,CONTADURIA PUBLICA,SECCIONAL SOGAMOSO,C
22,F,1,ADMINISTRACIN DE EMPRESAS,SECCIONAL SOGAMOSO,B
26,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL SOGAMOSO,C
20,F,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL SOGAMOSO,C
40,F,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL SOGAMOSO,E
21,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL SOGAMOSO,B
19,M,2,ADMINISTRACIN DE EMPRESAS,SECCIONAL SOGAMOSO,C
23,F,3,FINANZAS Y COMERCIO INTERNACIONAL,SECCIONAL SOGAMOSO,C
31,M,,ESPECIALIZACIN EN GESTIN AMBIENTAL,SECCIONAL SOGAMOSO,A
19,F,2,ADMINISTRACIN DE EMPRESAS TURISTICAS,SEDE REGIONAL AGUAZUL,C
20,F,2,FISICA,CIENCIAS,B
20,F,2,FISICA,CIENCIAS,B
19,M,2,FISICA,CIENCIAS,B
20,M,2,FISICA,CIENCIAS,C
18,F,1,FISICA,CIENCIAS,B
22,M,2,FISICA,CIENCIAS,E
18,M,1,FISICA,CIENCIAS,B
24,M,2,BIOLOGIA,CIENCIAS,C
20,F,3,MATEMATICAS,CIENCIAS,B
17,M,3,MATEMATICAS,CIENCIAS,B
20,M,2,MATEMATICAS,CIENCIAS,C
20,F,2,MATEMATICAS,CIENCIAS,C
20,M,2,MATEMATICAS,CIENCIAS,C
20,M,1,MATEMATICAS,CIENCIAS,B
22,M,2,MATEMATICAS,CIENCIAS,E
25,M,1,MATEMATICAS,CIENCIAS,B
21,M,3,MATEMATICAS,CIENCIAS,C
25,M,2,QUIMICA,CIENCIAS,E
23,M,2,QUIMICA,CIENCIAS,E
19,F,3,QUIMICA,CIENCIAS,C
39,M,,MAESTRA EN CIENCIAS BIOLGICAS,CIENCIAS,B
21,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
28,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,B
19,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,C
20,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,E
20,M,2,INGENIERA AGRONOMICA,CIENCIAS AGROPECUARIAS,C
21,M,3,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,C
29,F,1,MEDICINA VETERINARIA Y ZOOTECNIA,CIENCIAS AGROPECUARIAS,E
18,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
20,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
21,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
34,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
19,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,E
18,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
28,M,3,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,E
18,M,1,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,C
21,F,2,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,C
25,F,2,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIN AMBIENTAL,CIENCIAS DE LA EDUCACION,B
18,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
20,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,D
18,F,3,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
20,M,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
22,M,1,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,B
20,F,2,LICENCIATURA EN MATEMATICAS,CIENCIAS DE LA EDUCACION,C
19,F,2,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,B
19,M,3,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,B
20,M,3,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,B
17,M,2,LICENCIATURA EN EDUCACIN FISICA RECREACIN Y DEPORTE,CIENCIAS DE LA EDUCACION,C
24,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,C
27,M,1,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,E
20,M,2,LICENCIATURA EN CIENCIAS SOCIALES,CIENCIAS DE LA EDUCACION,C
27,F,1,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,D
26,M,,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,E
28,M,2,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,C
19,M,2,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,D
19,F,2,LICENCIATURA EN MUSICA,CIENCIAS DE LA EDUCACION,B
19,F,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,C
22,M,2,LICENCIATURA EN FILOSOFIA,CIENCIAS DE LA EDUCACION,E
21,F,3,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,D
21,F,2,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,D
20,F,2,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,C
18,M,3,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,B
20,M,3,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,E
20,M,2,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,CIENCIAS DE LA EDUCACION,D
19,F,2,LICENCIATURA EN EDUCACIN INFANTIL,CIENCIAS DE LA EDUCACION,B
26,M,3,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,B
20,M,2,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,B
18,M,2,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,C
21,F,2,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,D
19,F,3,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",CIENCIAS DE LA EDUCACION,E
19,M,1,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,C
18,F,2,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,CIENCIAS DE LA EDUCACION,C
20,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,D
18,M,1,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,C
22,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,B
25,M,1,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,E
22,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,E
20,M,2,LICENCIATURA EN INFORMATICA,CIENCIAS DE LA EDUCACION,C
22,M,2,ARTES PLASTICAS Y VISUALES,CIENCIAS DE LA EDUCACION,D
25,M,,MAESTRA EN LINGSTICA,CIENCIAS DE LA EDUCACION,B
56,F,,DOCTORADO EN CIENCIAS DE LA EDUCACIN,CIENCIAS DE LA EDUCACION,A
51,M,,MAESTRA EN LITERATURA,CIENCIAS DE LA EDUCACION,A
21,F,1,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,C
27,F,1,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
23,F,2,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,B
27,F,2,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,D
22,F,1,LICENCIATURA EN EDUCACIN BASICA PRIMARIA,CIENCIAS DE LA EDUCACION,E
24,M,3,PSICOLOGIA,CIENCIAS DE LA SALUD,D
28,M,1,PSICOLOGIA,CIENCIAS DE LA SALUD,D
20,M,2,PSICOLOGIA,CIENCIAS DE LA SALUD,E
23,F,2,MEDICINA,CIENCIAS DE LA SALUD,D
21,F,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
18,M,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
21,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
23,M,3,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
18,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
21,M,2,ECONOMIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
20,M,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
18,M,1,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
23,M,3,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,B
31,M,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,E
23,M,2,ADMINISTRACIN DE EMPRESAS,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,D
24,M,2,CONTADURIA PUBLICA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,C
41,F,,ESPECIALIZACIN EN GERENCIA TRIBUTARIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,A
25,F,,ESPECIALIZACIN EN GERENCIA TRIBUTARIA,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,A
21,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
18,M,1,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
33,M,,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
23,F,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
28,F,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,C
19,F,1,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
43,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,E
19,M,2,DERECHO,DERECHO Y CIENCIAS  SOCIALES,D
32,M,,ESPECIALIZACION EN ALTA GERENCIA DE EMPRESAS,ESTUDIOS A DISTANCIA,A
25,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
31,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
22,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
18,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
24,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
29,M,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
20,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
27,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,E
18,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,C
29,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
30,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
25,F,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
20,F,1,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
23,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
19,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
19,F,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
27,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
23,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,B
19,M,2,TECNOLOGIA EN OBRAS CIVILES,ESTUDIOS A DISTANCIA,D
36,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,D
29,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,D
37,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,B
25,M,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,B
24,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,C
25,F,1,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,D
25,F,2,TECNOLOGIA EN REGENCIA DE FARMACIA,ESTUDIOS A DISTANCIA,E
19,F,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,E
23,M,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
20,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
30,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
21,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
31,M,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
19,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,E
35,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
32,M,2,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
34,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
32,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
25,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
21,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
27,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
30,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
25,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
20,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
29,F,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
23,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
24,M,1,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,ESTUDIOS A DISTANCIA,B
27,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
18,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
21,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
36,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
21,F,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
20,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,D
21,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
33,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
20,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
30,M,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,B
33,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
20,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
42,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
19,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
19,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
23,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
22,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
33,F,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
17,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
18,M,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,C
28,M,1,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
18,F,2,TECNOLOGIA DE PROGRAMACIN DE SISTEMAS INFORMATICOS,ESTUDIOS A DISTANCIA,B
41,M,2,TECNICA PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES,ESTUDIOS A DISTANCIA,B
21,F,1,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
22,M,2,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,ESTUDIOS A DISTANCIA,C
38,F,2,TECNOLOGIA EN GESTIN ADMINISTRATIVA DE SERVICIOS DE SALUD,ESTUDIOS A DISTANCIA,E
26,F,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,B
25,M,1,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
39,F,3,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
30,F,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
19,F,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
23,F,3,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,E
34,M,2,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,ESTUDIOS A DISTANCIA,C
